Date,Adj Close
2009-12-01,50.02157600827451
2009-12-02,50.01311311425584
2009-12-03,50.00026126313986
2009-12-04,50.00079577044489
2009-12-07,50.00237424442658
2009-12-08,49.99944434910793
2009-12-09,50.00394142298893
2009-12-10,50.021579551035316
2009-12-11,50.02393908314249
2009-12-14,50.01406461918635
2009-12-15,50.00381084619523
2009-12-16,50.02076275180152
2009-12-17,50.0244760785139
2009-12-18,50.02898651750768
2009-12-21,50.03976127592624
2009-12-22,50.07069407205854
2009-12-23,50.08278655194092
2009-12-24,50.09368811601588
2009-12-25,50.10427852534602
2009-12-28,50.10416513455745
2009-12-29,50.09529060938965
2009-12-30,50.09590103648134
2009-12-31,50.087112048071155
2010-01-01,50.0807171698308
2010-01-04,50.090838068833826
2010-01-05,50.12211227095798
2010-01-06,50.097435001976805
2010-01-07,50.08848534493958
2010-01-08,50.07233826499595
2010-01-11,50.06352237969471
2010-01-12,50.069531809651195
2010-01-13,50.0606231627383
2010-01-14,50.05050624425269
2010-01-15,50.05468154775028
2010-01-18,50.077636286573785
2010-01-19,50.05408497351437
2010-01-20,50.05850518924224
2010-01-21,50.06059770363117
2010-01-22,50.05110507366058
2010-01-25,50.054244908379324
2010-01-26,50.05879054067381
2010-01-27,50.0716273905402
2010-01-28,50.054420368535354
2010-01-29,50.04147869516991
2010-02-01,50.05261676310854
2010-02-02,50.04060781931798
2010-02-03,50.02666910873015
2010-02-04,50.02828999671423
2010-02-05,50.01762135366968
2010-02-08,50.03080791887737
2010-02-09,50.02054173568949
2010-02-10,50.020115596617096
2010-02-11,50.035724935165454
2010-02-12,50.01971860805391
2010-02-15,50.01493283157402
2010-02-16,50.024117100102146
2010-02-17,50.060663459962804
2010-02-18,50.048362027846984
2010-02-19,50.04728585119041
2010-02-22,50.04822665069667
2010-02-23,50.04012232765539
2010-02-24,50.02993944880933
2010-02-25,50.00022006731108
2010-02-26,49.98214665167713
2010-03-01,49.96786139632606
2010-03-02,49.99177745921607
2010-03-03,49.97903239800744
2010-03-04,49.9745896960305
2010-03-05,49.950484444239
2010-03-08,49.942787499739175
2010-03-09,49.93815883724924
2010-03-10,49.95033464269008
2010-03-11,49.95045779721833
2010-03-12,49.96588691439261
2010-03-15,49.94655712067011
2010-03-16,49.9385160807429
2010-03-17,49.94955057285129
2010-03-18,49.94628890519137
2010-03-19,49.93997274691236
2010-03-22,49.94516001864567
2010-03-23,49.94485176849337
2010-03-24,49.94962458141461
2010-03-25,49.94541892170079
2010-03-26,49.9064715395552
2010-03-29,49.91943799711685
2010-03-30,49.91214677912825
2010-03-31,49.92607774337672
2010-04-01,49.93279297721467
2010-04-02,49.93111975426191
2010-04-05,49.93336583559992
2010-04-06,49.941074701559245
2010-04-07,49.947580936426284
2010-04-08,49.95230420846753
2010-04-09,49.95694075175806
2010-04-12,49.94936503419815
2010-04-13,49.93817811205735
2010-04-14,49.92511744324915
2010-04-15,49.91250230842643
2010-04-16,49.908727864036415
2010-04-19,49.92502961021607
2010-04-20,49.93818992110354
2010-04-21,49.937550550432604
2010-04-22,49.92268677758521
2010-04-23,49.9289618945752
2010-04-26,49.914180226345266
2010-04-27,49.89907063687755
2010-04-28,49.91921104150286
2010-04-29,49.913165392903636
2010-04-30,49.933617748885524
2010-05-03,49.93533672257693
2010-05-04,49.9256337815905
2010-05-05,49.905660404448
2010-05-06,49.90273873884095
2010-05-07,49.91365814371071
2010-05-10,49.91542281518171
2010-05-11,49.92418521578517
2010-05-12,49.90395871964602
2010-05-13,49.88062770065646
2010-05-14,49.8676049531538
2010-05-17,49.83868433839016
2010-05-18,49.84563394535375
2010-05-19,49.84032496030059
2010-05-20,49.84066879605819
2010-05-21,49.839079485128686
2010-05-24,49.83831287591693
2010-05-25,49.827691429077205
2010-05-26,49.83242685542775
2010-05-27,49.84652787885191
2010-05-28,49.82850518564881
2010-05-31,49.831349778720984
2010-06-01,49.82404570851636
2010-06-02,49.80719267216515
2010-06-03,49.7920477604671
2010-06-04,49.795032507693556
2010-06-07,49.777521150328425
2010-06-08,49.78303478851252
2010-06-09,49.78211383282187
2010-06-10,49.78438859666848
2010-06-11,49.78206064515575
2010-06-14,49.77080427687914
2010-06-15,49.768194089094834
2010-06-16,49.752126009099456
2010-06-17,49.77794648630158
2010-06-18,49.780172268001444
2010-06-21,49.794745018099796
2010-06-22,49.78420810409621
2010-06-23,49.77158346681318
2010-06-24,49.77706534148225
2010-06-25,49.77552711928123
2010-06-28,49.79112435702205
2010-06-29,49.78372617138474
2010-06-30,49.78164031379212
2010-07-01,49.81264064590002
2010-07-02,49.813921801388666
2010-07-05,49.81507421541269
2010-07-06,49.80760577009143
2010-07-07,49.773169513592364
2010-07-08,49.755817679295134
2010-07-09,49.743176402083066
2010-07-12,49.738304313157585
2010-07-13,49.73453973848285
2010-07-14,49.7355252915509
2010-07-15,49.725336483319914
2010-07-16,49.71737077163296
2010-07-19,49.73778025363664
2010-07-20,49.74292943308736
2010-07-21,49.73660393420348
2010-07-22,49.741177904804694
2010-07-23,49.747430223775304
2010-07-26,49.759790747382915
2010-07-27,49.7729858687491
2010-07-28,49.759742989984865
2010-07-29,49.747590070999166
2010-07-30,49.73748161916132
2010-08-02,49.73236741256521
2010-08-03,49.72256715521739
2010-08-04,49.72672091325193
2010-08-05,49.73480737499342
2010-08-06,49.7518708895695
2010-08-09,49.75031337776246
2010-08-10,49.74976612413146
2010-08-11,49.73563574169989
2010-08-12,49.74727399432666
2010-08-13,49.75321600649147
2010-08-16,49.73167959542666
2010-08-17,49.728481245515766
2010-08-18,49.71834441285051
2010-08-19,49.70803613549522
2010-08-20,49.673275869105936
2010-08-23,49.67706183859202
2010-08-24,49.68714001470863
2010-08-25,49.6987344263338
2010-08-26,49.688945946058894
2010-08-27,49.71520174460851
2010-08-30,49.70835007177731
2010-08-31,49.735344733186025
2010-09-01,49.74615644140412
2010-09-02,49.75102031397677
2010-09-03,49.74731820178922
2010-09-06,49.758397625797194
2010-09-07,49.75314056711924
2010-09-08,49.76860423597732
2010-09-09,49.76026520884528
2010-09-10,49.76214772324372
2010-09-13,49.78231146142959
2010-09-14,49.77702436468972
2010-09-15,49.76478588713169
2010-09-16,49.782705505469764
2010-09-17,49.78953572021946
2010-09-20,49.81736437188293
