Date,Adj Close
2009-12-01,50.00344267706604
2009-12-02,49.98997960786128
2009-12-03,49.99427105164491
2009-12-04,49.99515938891243
2009-12-07,50.00308645370218
2009-12-08,49.99729835967232
2009-12-09,49.98019687470589
2009-12-10,49.98384160744175
2009-12-11,49.98586112795138
2009-12-14,49.989129909827014
2009-12-15,50.001539785325974
2009-12-16,49.99060617128166
2009-12-17,49.96236724317856
2009-12-18,49.968409640755965
2009-12-21,49.97362266454765
2009-12-22,49.96824006242705
2009-12-23,49.97062931439506
2009-12-24,49.9583980182276
2009-12-25,49.93346572523288
2009-12-28,49.913492861401494
2009-12-29,49.91434326862925
2009-12-30,49.93127786715602
2009-12-31,49.9269457200456
2010-01-01,49.93705504851685
2010-01-04,49.930265138408394
2010-01-05,49.92994194368308
2010-01-06,49.93984274591863
2010-01-07,49.94178297808918
2010-01-08,49.93562491145402
2010-01-11,49.92558335664097
2010-01-12,49.92481509269113
2010-01-13,49.93934239135356
2010-01-14,49.92083660977861
2010-01-15,49.931490652466174
2010-01-18,49.93523648992898
2010-01-19,49.92394921627542
2010-01-20,49.9240708050752
2010-01-21,49.92196445326367
2010-01-22,49.91093364243428
2010-01-25,49.904802494665276
2010-01-26,49.89006912060508
2010-01-27,49.86555291110539
2010-01-28,49.86770982190655
2010-01-29,49.8805857688564
2010-02-01,49.900528031141334
2010-02-02,49.8875335621163
2010-02-03,49.91364401764711
2010-02-04,49.93230177199445
2010-02-05,49.94972554595234
2010-02-08,49.940639622790776
2010-02-09,49.93423467683904
2010-02-10,49.91131646137349
2010-02-11,49.91395244576345
2010-02-12,49.90957128422562
2010-02-15,49.91185484603148
2010-02-16,49.902182703157024
2010-02-17,49.910599222323974
2010-02-18,49.915059553188605
2010-02-19,49.90167214978159
2010-02-22,49.9014635679847
2010-02-23,49.90522185554577
2010-02-24,49.92966522776955
2010-02-25,49.931156671483976
2010-02-26,49.920213837067365
2010-03-01,49.916760753995334
2010-03-02,49.91672814595411
2010-03-03,49.915467076039704
2010-03-04,49.89371148687271
2010-03-05,49.89007463767938
2010-03-08,49.882097004493126
2010-03-09,49.87931292250758
2010-03-10,49.90510654492101
2010-03-11,49.895461131181676
2010-03-12,49.91305849678012
2010-03-15,49.92732798806148
2010-03-16,49.93587203543843
2010-03-17,49.93625143400812
2010-03-18,49.94444622860806
2010-03-19,49.93938926481876
2010-03-22,49.93317382879105
2010-03-23,49.924541562274584
2010-03-24,49.92817045491519
2010-03-25,49.92599528148072
2010-03-26,49.923462334237975
2010-03-29,49.94084715353979
2010-03-30,49.932732244947644
2010-03-31,49.94189869724077
2010-04-01,49.9359776393843
2010-04-02,49.917213372624374
2010-04-05,49.900444040799535
2010-04-06,49.89488748587698
2010-04-07,49.90278489730268
2010-04-08,49.91082840758388
2010-04-09,49.90828223530103
2010-04-12,49.91604536935653
2010-04-13,49.91730260022668
2010-04-14,49.914506789945065
2010-04-15,49.925105638691974
2010-04-16,49.93970243904553
2010-04-19,49.952236841305954
2010-04-20,49.948896439323335
2010-04-21,49.956051004406866
2010-04-22,49.930842129897734
2010-04-23,49.93352500651977
2010-04-26,49.93819910845784
2010-04-27,49.94036488439455
2010-04-28,49.93803968518433
2010-04-29,49.954039036968595
2010-04-30,49.95326225810894
2010-05-03,49.951929876432345
2010-05-04,49.9493807090234
2010-05-05,49.96213204712444
2010-05-06,49.95896460518821
2010-05-07,49.94929448632161
2010-05-10,49.948331457371566
2010-05-11,49.969166096015314
2010-05-12,49.96589993618612
2010-05-13,49.973631269346185
2010-05-14,49.97063601402963
2010-05-17,49.96765712580239
2010-05-18,49.9612691027464
2010-05-19,49.947015527583495
2010-05-20,49.946040221591815
2010-05-21,49.955003764171906
2010-05-24,49.974260153283964
2010-05-25,49.97990466078825
2010-05-26,49.97044440139774
2010-05-27,49.97973253014591
2010-05-28,49.98552295378145
2010-05-31,50.00264538562197
2010-06-01,50.028062784643176
2010-06-02,50.04298015125498
2010-06-03,50.03860912641909
2010-06-04,50.03704044544392
2010-06-07,50.05127780534604
2010-06-08,50.045527561264045
2010-06-09,50.04418383324007
2010-06-10,50.052137989678016
2010-06-11,50.06532733588231
2010-06-14,50.068344338662214
2010-06-15,50.033976174347465
2010-06-16,50.03839063947288
2010-06-17,50.03498812267813
2010-06-18,50.023619144261836
2010-06-21,50.024250779804525
2010-06-22,50.038038423152074
2010-06-23,50.02482196994859
2010-06-24,50.044243119394594
2010-06-25,50.05632995415251
2010-06-28,50.067881991203144
2010-06-29,50.05844756162186
2010-06-30,50.05577472580496
2010-07-01,50.051522780893904
2010-07-02,50.05186894593835
2010-07-05,50.051464561879676
2010-07-06,50.04799844885908
2010-07-07,50.04620539425487
2010-07-08,50.044008024000576
2010-07-09,50.04755990390652
2010-07-12,50.02808017303102
2010-07-13,50.03426118676619
2010-07-14,50.054970520696024
2010-07-15,50.06818260441267
2010-07-16,50.057173911244426
2010-07-19,50.070051281078186
2010-07-20,50.09786888885862
2010-07-21,50.09530028729383
2010-07-22,50.104294743898585
2010-07-23,50.13222938224758
2010-07-26,50.144935003327944
2010-07-27,50.163885724091614
2010-07-28,50.15108509097475
2010-07-29,50.1542546148196
2010-07-30,50.159300317600504
2010-08-02,50.16641383670126
2010-08-03,50.17623000080737
2010-08-04,50.17844617504373
2010-08-05,50.163039518960844
2010-08-06,50.17617686148561
2010-08-09,50.18106525897866
2010-08-10,50.16726393297271
2010-08-11,50.17671395637188
2010-08-12,50.183691790070704
2010-08-13,50.19047827819204
2010-08-16,50.18737832924295
2010-08-17,50.20733327053123
2010-08-18,50.21453006365257
2010-08-19,50.2053926884801
2010-08-20,50.187221666744094
2010-08-23,50.17835575409984
2010-08-24,50.15026234812945
2010-08-25,50.14747770355013
2010-08-26,50.14936726170647
2010-08-27,50.13521733803904
2010-08-30,50.12901408849826
2010-08-31,50.147995553849235
2010-09-01,50.1496251234264
2010-09-02,50.16839131950405
2010-09-03,50.166513976048556
2010-09-06,50.16473465703788
2010-09-07,50.13868568204319
2010-09-08,50.14777922055887
2010-09-09,50.16132799298869
2010-09-10,50.157561650011694
2010-09-13,50.15418007285697
2010-09-14,50.16427858294214
2010-09-15,50.15578509141263
2010-09-16,50.146739273133775
2010-09-17,50.15088652467698
2010-09-20,50.1439535820504
2010-09-21,50.1516283502086
2010-09-22,50.14092670957484
2010-09-23,50.15938289015366
2010-09-24,50.16760252791396
2010-09-27,50.1687348156124
2010-09-28,50.15859332157109
2010-09-29,50.14624234832186
2010-09-30,50.13581757750291
2010-10-01,50.1189732114625
2010-10-04,50.135400448827475
2010-10-05,50.13984742044564
2010-10-06,50.153037033960075
2010-10-07,50.17424788793395
2010-10-08,50.190269233764674
2010-10-11,50.19600670881186
2010-10-12,50.19141617701111
2010-10-13,50.20074984522042
2010-10-14,50.2036255719991
2010-10-15,50.20083983185997
2010-10-18,50.19499952495777
2010-10-19,50.20829219982372
2010-10-20,50.22636382681279
2010-10-21,50.223404595676556
2010-10-22,50.21850257667175
2010-10-25,50.22722268708587
2010-10-26,50.219942643852676
2010-10-27,50.2275288376454
2010-10-28,50.248714066465176
2010-10-29,50.24404212678128
2010-11-01,50.244678359116975
2010-11-02,50.268896749596394
2010-11-03,50.26476080338984
2010-11-04,50.266795317717666
2010-11-05,50.255835605573985
2010-11-08,50.24774366396843
2010-11-09,50.2315396938551
2010-11-10,50.26698476241319
2010-11-11,50.27418785985696
2010-11-12,50.27397942681576
2010-11-15,50.261636728867316
2010-11-16,50.240082485657936
2010-11-17,50.243325418666686
2010-11-18,50.24192567038655
2010-11-19,50.24829165590208
2010-11-22,50.256941675544304
2010-11-23,50.269431049606624
2010-11-24,50.26926699780327
2010-11-25,50.27707319692966
2010-11-26,50.27252483694048
2010-11-29,50.26264955370634
2010-11-30,50.25893342803058
2010-12-01,50.268503114465375
2010-12-02,50.27612316003697
2010-12-03,50.276313875878195
2010-12-06,50.28052508210189
2010-12-07,50.30015725576125
2010-12-08,50.27887040800854
2010-12-09,50.26415166680029
2010-12-10,50.2643373352366
2010-12-13,50.27308369683196
2010-12-14,50.27084249156672
2010-12-15,50.282021626574384
2010-12-16,50.2462744536703
2010-12-17,50.21865092012771
2010-12-20,50.212179354224794
2010-12-21,50.244529292840646
2010-12-22,50.24487054615902
2010-12-23,50.218315232094604
2010-12-24,50.214336948849954
2010-12-27,50.22208894897801
2010-12-28,50.23397769110179
2010-12-29,50.23996635158537
2010-12-30,50.23747877467
2010-12-31,50.24596631974979
2011-01-03,50.26015180967802
2011-01-04,50.25383708955728
2011-01-05,50.2526959539694
2011-01-06,50.251404855046516
2011-01-07,50.23128041971919
2011-01-10,50.21653733617755
2011-01-11,50.1890559098727
2011-01-12,50.19041003852408
2011-01-13,50.18718003304583
2011-01-14,50.18345371208678
2011-01-17,50.183382940645664
2011-01-18,50.189956244458095
2011-01-19,50.1822273208353
2011-01-20,50.196652729093564
2011-01-21,50.177888048790976
2011-01-24,50.17806633193062
2011-01-25,50.177228259597435
2011-01-26,50.187768858045615
2011-01-27,50.18217110307599
2011-01-28,50.19533794692526
2011-01-31,50.19287362354712
2011-02-01,50.191994035815725
2011-02-02,50.19054718341216
2011-02-03,50.19926641187104
2011-02-04,50.20984626339369
2011-02-07,50.20293144738921
2011-02-08,50.186366829394835
2011-02-09,50.17493568354969
2011-02-10,50.177259953914955
2011-02-11,50.17740227719805
2011-02-14,50.17943554279586
2011-02-15,50.1710755507844
2011-02-16,50.18096651411474
2011-02-17,50.17919132516885
2011-02-18,50.159932184360464
2011-02-21,50.16213845526749
2011-02-22,50.16904964079667
2011-02-23,50.171116838080515
2011-02-24,50.17302156338034
2011-02-25,50.17608970034734
2011-02-28,50.16378702435918
2011-03-01,50.182510134201536
2011-03-02,50.17893428474584
2011-03-03,50.196878500340794
2011-03-04,50.190571027479855
2011-03-07,50.20251320550318
2011-03-08,50.20573743483715
2011-03-09,50.20728328159
2011-03-10,50.19635985765663
2011-03-11,50.21117175388288
2011-03-14,50.216541491561216
2011-03-15,50.21580056427075
2011-03-16,50.230631137661206
2011-03-17,50.232036173579175
2011-03-18,50.2588959141999
2011-03-21,50.27143811318856
2011-03-22,50.267811677828114
2011-03-23,50.28445433403181
2011-03-24,50.28552668419538
2011-03-25,50.309939455029124
2011-03-28,50.31126142893649
2011-03-29,50.310652990097665
2011-03-30,50.31212268324397
2011-03-31,50.31725883699015
2011-04-01,50.336192645665
2011-04-04,50.340049002261956
2011-04-05,50.339110496711136
2011-04-06,50.33353105000755
2011-04-07,50.34330129910601
2011-04-08,50.33699123108789
2011-04-11,50.323307340773525
2011-04-12,50.31234245703909
2011-04-13,50.30710539933572
2011-04-14,50.30595426042805
2011-04-15,50.318934398815564
2011-04-18,50.31234954974389
2011-04-19,50.327057164722746
2011-04-20,50.30774676282622
2011-04-21,50.33970406998552
2011-04-22,50.321009056432125
2011-04-25,50.32372817444328
2011-04-26,50.321459287783824
2011-04-27,50.31237758467095
2011-04-28,50.32083656243473
2011-04-29,50.333865205954304
2011-05-02,50.33214104618143
2011-05-03,50.34699573867423
2011-05-04,50.34810650452751
2011-05-05,50.335683218475815
